t,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,ddq_0,ddq_1,ddq_2,ddq_3,ddq_4,ddq_5,ddq_6
1.000000000000000056e-01,2.169249254923649403e-04,2.667853652494466828e-05,-3.410332442065717659e-05,-1.527101941960459897e+00,-9.342064604070413828e-05,1.867550096648242119e+00,-8.551760321545730844e-05,6.543935664446680692e-03,7.554639417193828674e-04,-1.059446535283731748e-03,1.428952424513108953e-03,-2.838272031664305049e-03,1.463309356989950065e-03,-2.499344726215852776e-03,1.319902182183028405e-01,1.328927039459143825e-02,-2.259658369726397567e-02,2.802510932607524263e-02,-5.806737733104566646e-02,2.763310211644500261e-02,-4.723756294254769644e-02
1.100000000000000006e-01,2.891863612991690553e-04,3.491002332237104873e-05,-4.587220543761008341e-05,-1.527086207780437466e+00,-1.248091423768644796e-04,1.867566148418959404e+00,-1.129362755497976645e-04,7.930590428980883316e-03,8.920236897084850205e-04,-1.298816746547420617e-03,1.722204272426658238e-03,-3.449683462804949575e-03,1.750699961425889297e-03,-2.990642880134120052e-03,1.453332378645253720e-01,1.400342152881915367e-02,-2.528877538706044217e-02,3.061748682963177925e-02,-6.422098530407950590e-02,2.982616656239175240e-02,-5.098936249665100839e-02
1.199999999999999956e-01,3.759806611938279757e-04,4.454088653401553412e-05,-6.017051589257043157e-05,-1.527067412249835776e+00,-1.626200089501327745e-04,1.867585181853712362e+00,-1.454522280721631138e-04,9.450416544723788323e-03,1.035146084476521074e-03,-1.565442797891278444e-03,2.041142922662865511e-03,-4.122800419492541647e-03,2.059451645951985814e-03,-3.518469563476309212e-03,1.586210958613529232e-01,1.460169090712236731e-02,-2.804719062149828301e-02,3.316209463594768647e-02,-7.040719723787361439e-02,3.190492191152823759e-02,-5.454244545111649328e-02
1.300000000000000044e-01,4.786364415536291123e-04,5.563094822995775027e-05,-7.727406889414506052e-05,-1.527045300926400673e+00,-2.074718026324250749e-04,1.867607404808676153e+00,-1.834207288153654283e-04,1.110276070152461762e-02,1.183669272975430495e-03,-1.859969948111567500e-03,2.385279516280792555e-03,-4.857910361154158668e-03,2.388409613629325495e-03,-4.080813271761950592e-03,1.718334626789639608e-01,1.508349443269782139e-02,-3.086841980601856550e-02,3.565670967735269647e-02,-7.661829495641371557e-02,3.386704512556031749e-02,-5.789198056755535254e-02
1.400000000000000133e-01,5.984747701943727866e-04,6.822838504744932659e-05,-9.746495824843462235e-05,-1.527019624366680484e+00,-2.599855688008230773e-04,1.867633013477730586e+00,-2.271766928735045779e-04,1.288676660850578484e-02,1.336426252149646799e-03,-2.183008938420560180e-03,2.754103246359559422e-03,-5.655223514776014371e-03,2.736396385972348581e-03,-4.675615290681217097e-03,1.849500755519438988e-01,1.544838628920444830e-02,-3.374896965096484819e-02,3.809916571509797817e-02,-8.284655149871343605e-02,3.571032334646288831e-02,-6.103335799140750112e-02
1.499999999999999944e-01,7.368071402859323066e-04,8.236968361305033312e-05,-1.210312091620712762e-04,-1.526990138342636527e+00,-3.207840687091224408e-04,1.867662192171194668e+00,-2.770342214590878344e-04,1.480137577708100054e-02,1.492246254150376549e-03,-2.535135174613097411e-03,3.147081934874199679e-03,-6.514872827560723619e-03,3.102212916989687333e-03,-5.300771935756251260e-03,1.979507615403728882e-01,1.569605939858938204e-02,-3.668526700897105364e-02,4.048735504659319723e-02,-8.908423921712346760e-02,3.743265632880417304e-02,-6.396219437991096379e-02
1.600000000000000033e-01,8.949334532497310330e-04,9.807960983735903129e-05,-1.482664209601541926e-04,-1.526956604052398747e+00,-3.904910067903752001e-04,1.867695113105821925e+00,-3.332861636095529011e-04,1.684532853413195364e-02,1.649956135404680255e-03,-2.916887948016711526e-03,3.563662626338445511e-03,-7.436914000461257966e-03,3.484639731084765955e-03,-5.954136842173995102e-03,2.108154604963032308e-01,1.582634573417230489e-02,-3.967366279359627046e-02,4.281923015129143750e-02,-9.532363785298020309e-02,3.903205877894530551e-02,-6.667433780753986849e-02
1.700000000000000122e-01,1.074140012934335798e-03,1.153711921138875598e-04,-1.794694022108448426e-04,-1.526918788325005494e+00,-4.697302586979194405e-04,1.867731936206288523e+00,-3.962037010339784001e-04,1.901716526427525353e-02,1.808381768090398106e-03,-3.328769696017065682e-03,4.003272197593968525e-03,-8.421325602324133616e-03,3.882438083872128635e-03,-6.633523302539289304e-03,2.235242479115115422e-01,1.583921648871551568e-02,-4.271043597507478973e-02,4.509280527391458515e-02,-1.015570425814971145e-01,4.050666259856709056e-02,-6.916587244379478194e-02
1.799999999999999933e-01,1.275697533353848832e-03,1.342457184384338118e-04,-2.149437986563721207e-04,-1.526876463818965579e+00,-5.591251008897515744e-04,1.867772808918402916e+00,-4.660359565667411877e-04,2.131522787991425166e-02,1.966349432566259769e-03,-3.771245302909062309e-03,4.465317983113443849e-03,-9.468009264294467708e-03,4.294351144940350591e-03,-7.336706650247116698e-03,2.360573576225359071e-01,1.573478209735367991e-02,-4.579179764897754745e-02,4.730615794377554528e-02,-1.077767720178538224e-01,4.185471903005563016e-02,-7.143312299845425151e-02
1.900000000000000022e-01,1.500859162259389739e-03,1.546927474515932160e-04,-2.549977143570315071e-04,-1.526829409214493838e+00,-6.592974425563412778e-04,1.867817866034245933e+00,-5.430096266738899773e-04,2.373766151752720877e-02,2.122687209305487710e-03,-4.244741441781256334e-03,4.949188415172429620e-03,-1.057678995405422762e-02,4.719105201568157479e-03,-8.061426686125163638e-03,2.483952043491500783e-01,1.551329211540549216e-02,-4.891389517350838712e-02,4.945743042901847714e-02,-1.139751761764882243e-01,4.307460070135959301e-02,-7.347265892961929445e-02
2.000000000000000111e-01,1.750858522797324847e-03,1.766901333920660737e-04,-2.999433264620261384e-04,-1.526777409399272090e+00,-7.708670606879749945e-04,1.867867229529450279e+00,-6.273286384316663876e-04,2.628241645840954585e-02,2.276226368882688401e-03,-4.749645958098404688e-03,5.454253678233399183e-03,-1.174741632938666736e-02,5.155410882376791452e-03,-8.805390145952272582e-03,2.605184060426057324e-01,1.517513495123625628e-02,-5.207281637109500982e-02,5.154483112466367450e-02,-1.201446443756607335e-01,4.416480356801786439e-02,-7.528129841011871326e-02
2.099999999999999922e-01,2.026907775488837309e-03,2.002040649341162940e-04,-3.500964940271946856e-04,-1.526720255647599389e+00,-8.944508390717839262e-04,1.867921008412811279e+00,-7.191738313751757684e-04,2.894725027184912730e-02,2.425802758565781710e-03,-5.286307295603071173e-03,5.979866376875094848e-03,-1.297956117047979578e-02,5.601964399879251315e-03,-9.566273206415027569e-03,2.724078060201626239e-01,1.472083745448850983e-02,-5.526459378987293170e-02,5.356663587341022048e-02,-1.262776130794301122e-01,4.512394875014232032e-02,-7.685611204807506203e-02
2.200000000000000011e-01,2.330195702744189412e-03,2.251891178678177619e-04,-4.057763613058600126e-04,-1.526657745792796783e+00,-1.030662012003160733e-03,1.867979298588412940e+00,-8.187026645877830628e-04,3.172973017848094990e-02,2.570258184069034064e-03,-5.855033965112939158e-03,6.525362216589364328e-03,-1.427282189030421380e-02,6.057448810865286373e-03,-1.034172402702439320e-02,2.840444948626519306e-01,1.415106436014427344e-02,-5.848520902060265481e-02,5.552118921821733166e-02,-1.323665736692565265e-01,4.595078426223147411e-02,-7.819442635767721861e-02
2.300000000000000100e-01,2.661885818101076585e-03,2.515883215667215106e-04,-4.673049559442894762e-04,-1.526589684392743562e+00,-1.180109413487876683e-03,1.868042182730443868e+00,-9.260489493794672473e-04,3.462723563133716237e-02,2.708441785028270921e-03,-6.456094056745752957e-03,7.090060696759024200e-03,-1.562672112232310617e-02,6.520535293540091586e-03,-1.112936532547526697e-02,2.954098320520569532e-01,1.346661758902841649e-02,-6.173059706451117928e-02,5.740690558575266972e-02,-1.384040801375347740e-01,4.664418663378032404e-02,-7.929382697644410394e-02
2.399999999999999911e-01,3.023114502350820586e-03,2.793332391730136868e-04,-5.350067825185357345e-04,-1.526515882888424658e+00,-1.343396732704706760e-03,1.868109730170861793e+00,-1.041322607875393809e-03,3.763696111187792709e-02,2.839211402766471121e-03,-7.089714796058283960e-03,7.673265815120961474e-03,-1.704070738471534160e-02,6.989884440315114258e-03,-1.192679698389704709e-02,3.064854673263668894e-01,1.266843540550951011e-02,-6.499665074749798321e-02,5.922227039986543984e-02,-1.443827566954523911e-01,4.720316241874929208e-02,-8.015216162551805357e-02
2.500000000000000000e-01,3.414989168687567606e-03,3.083440614156899174e-04,-6.092084118542678926e-04,-1.526436159755380162e+00,-1.521121776489207629e-03,1.868181996800061251e+00,-1.164609457810289721e-03,4.075591913806313887e-02,2.961434938926056030e-03,-7.756082144540018056e-03,8.274266783010804371e-03,-1.851415582021754061e-02,7.464147565129896841e-03,-1.273159868340822086e-02,3.172533617292441210e-01,1.175759143329861700e-02,-6.827922517610572617e-02,6.096584112431090163e-02,-1.502953052876673801e-01,4.762684959204833979e-02,-8.076754280977534173e-02
2.600000000000000089e-01,3.838586458985376350e-03,3.385297139635395046e-04,-6.902380665747629828e-04,-1.526350340647951054e+00,-1.713875739589951685e-03,1.868259024980681415e+00,-1.295971023799469268e-03,4.398094348130304754e-02,3.073991703553894273e-03,-8.455340444856081217e-03,8.892338750678177237e-03,-2.004636901061626966e-02,7.941968024166762979e-03,-1.354133256435913896e-02,3.276958083323631143e-01,1.073529353039005818e-02,-7.157414223061639436e-02,6.263624823402322295e-02,-1.561345130064098752e-01,4.791451883129217021e-02,-8.113835025479698704e-02
2.700000000000000178e-01,4.294950473275198181e-03,3.697879782003859832e-04,-7.784252033267945441e-04,-1.526258258536222989e+00,-1.922242483438818495e-03,1.868340843474683544e+00,-1.435444375329164579e-03,4.730869258890410545e-02,3.175773751236384956e-03,-9.187592111187265626e-03,9.526743541954757824e-03,-2.163657786484769405e-02,8.421982548802364396e-03,-1.435354590961733685e-02,3.377954526086112130e-01,9.602882524332605196e-03,-7.487719509060011824e-02,6.423219611430407150e-02,-1.618932593977248646e-01,4.806557468218311535e-02,-8.126323307800381590e-02
2.800000000000000266e-01,4.785091034458743148e-03,4.020056252962641869e-04,-8.741000921363284567e-04,-1.526159753835582666e+00,-2.146797824165152992e-03,1.868427467383814600e+00,-1.583041991684577213e-03,5.073565320841206400e-02,3.265687203894310046e-03,-9.952897364968325139e-03,1.017673039755140688e-02,-2.328394257959078700e-02,8.902822589624782498e-03,-1.516577384822473569e-02,3.475353124347030365e-01,8.361830809158483924e-03,-7.818415278821654046e-02,6.575246388736445680e-02,-1.675645236526971948e-01,4.807955660598002556e-02,-8.114111169151710934e-02
2.899999999999999800e-01,5.309981990259787440e-03,4.350585634338002068e-04,-9.775933933500995793e-04,-1.526054674528797728e+00,-2.388108830574163597e-03,1.868518898103560533e+00,-1.738751654004196904e-03,5.425814421003984783e-02,3.342653558861382202e-03,-1.075127401627820264e-02,1.084153672625540708e-02,-2.498755367116809595e-02,9.383115670329688490e-03,-1.597554207673283766e-02,3.568987977021335634e-01,7.013740805441634474e-03,-8.149076478454303496e-02,6.719590616573010988e-02,-1.731413916766274541e-01,4.795613990761560252e-02,-8.077117943457473581e-02
2.999999999999999889e-01,5.870559554373029273e-03,4.688119980365334843e-04,-1.089235732619819007e-03,-1.525942876280550919e+00,-2.646733132794992088e-03,1.868615123290684688e+00,-1.902536364625521644e-03,5.787232060316073456e-02,3.405610980885671185e-03,-1.158269729108906895e-02,1.152038886329433479e-02,-2.674643307749947213e-02,9.861486750295430856e-03,-1.678036959550210233e-02,3.658697295158039320e-01,5.560343285090384169e-03,-8.479276556418705035e-02,6.856145373209002192e-02,-1.786170630292651662e-01,4.769513654313083800e-02,-8.015290393359418564e-02
3.099999999999999978e-01,6.467720688731313020e-03,5.031206048308246599e-04,-1.209357274389195056e-03,-1.525824222544356124e+00,-2.923218242293707230e-03,1.868716116844427511e+00,-2.074334293856385132e-03,6.157417774264136584e-02,3.453515576709731937e-03,-1.244709970453301492e-02,1.221250283512909270e-02,-2.855953532878501011e-02,1.033655959462374124e-02,-1.757777145723274370e-02,3.744323589600691005e-01,4.003495562621750548e-03,-8.808587924342342612e-02,6.984811414524112749e-02,-1.839848577293454746e-01,4.729649580520242647e-02,-7.928602818824645460e-02
3.200000000000000067e-01,7.102321528766442071e-03,5.378287155612841231e-04,-1.338287294343917366e-03,-1.525698584661798085e+00,-3.218100883930370519e-03,1.868821838901441712e+00,-2.254058754281943952e-03,6.535955572058976815e-02,3.485342650903866177e-03,-1.334437098029791352e-02,1.291708512993578958e-02,-3.042574878552738518e-02,1.080695815042157122e-02,-1.836526152498112185e-02,3.825713854124042634e-01,2.345179554795774612e-03,-9.136582418709074394e-02,7.105497227185336717e-02,-1.892382229168294849e-01,4.676030488564798110e-02,-7.817057138217026191e-02
3.300000000000000155e-01,7.775175853495666992e-03,5.727705161651013357e-04,-1.476353751286724365e-03,-1.525565841954042767e+00,-3.531906340727589393e-03,1.868932235844514622e+00,-2.441598202687290248e-03,6.922414393889739226e-02,3.500087941645642353e-03,-1.427435801621608664e-02,1.363333347303333741e-02,-3.234389694243826330e-02,1.127130792808871129e-02,-1.914035523690126375e-02,3.902719743853474421e-01,5.874997106240231748e-04,-9.462831762947393477e-02,7.218119074385054290e-02,-1.943707393663981209e-01,4.608678931390462058e-02,-7.680682941723299129e-02
3.400000000000000244e-01,8.487053602217561887e-03,6.077702571986867090e-04,-1.623882858899288167e-03,-1.525425881805569484e+00,-3.865147812000758500e-03,1.869047240325123926e+00,-2.636816269649929715e-03,7.316348585776287494e-02,3.496768835160408637e-03,-1.523686489606194266e-02,1.436043760651253311e-02,-3.431273979670959595e-02,1.172823738636617069e-02,-1.990057237494345654e-02,3.975197748778581675e-01,-1.267319186103642303e-03,-9.786908029440213874e-02,7.322601034127557140e-02,-1.993761278459167952e-01,4.527631327058697502e-02,-7.519537517051089193e-02
3.500000000000000333e-01,9.238679439552406267e-03,6.426424762967045687e-04,-1.781198657853094811e-03,-1.525278599740091945e+00,-4.218325785486686311e-03,1.869166771299856755e+00,-2.839551816827252158e-03,7.717298391520024947e-02,3.474425557558993502e-03,-1.623165294752677845e-02,1.509758007232077197e-02,-3.633097527906864466e-02,1.217637931989229774e-02,-2.064343983473378163e-02,4.043009362177354404e-01,-3.216934339500883422e-03,-1.010838410097954221e-01,7.418875030057889286e-02,-2.042482553137509316e-01,4.432937977534649743e-02,-7.333705847344129669e-02
3.599999999999999867e-01,1.003073137051057467e-02,6.771922324312496660e-04,-1.948622588730536224e-03,-1.525123899488631363e+00,-4.591927424089464055e-03,1.869290734080713223e+00,-3.049619021937205465e-03,8.124790461235162353e-02,3.432122342832603576e-03,-1.725844084629136327e-02,1.584393699805695249e-02,-3.839724074597602316e-02,1.261437224800614904e-02,-2.136649439385487903e-02,4.106021243772610685e-01,-5.258887387074716313e-03,-1.042683413119044611e-01,7.506880854834180328e-02,-2.089811409489923388e-01,4.324663074836378185e-02,-7.123300581286988453e-02
3.699999999999999956e-01,1.086383940722169920e-02,7.112153517266685829e-04,-2.126473066216902439e-03,-1.524961693049723399e+00,-4.986425967847467160e-03,1.869419020399297082e+00,-3.266807491402073590e-03,8.538338375925037804e-02,3.368948575789003363e-03,-1.831690476606984835e-02,1.659867888473086708e-02,-4.051011453126613510e-02,1.304086180353165175e-02,-2.206728547574614285e-02,4.164105377447642198e-01,-7.390606965499750547e-03,-1.074183400345008060e-01,7.586566186051713068e-02,-2.135689620088280227e-01,4.202884694492464712e-02,-6.888461975399109982e-02
3.800000000000000044e-01,1.173858428889985525e-02,7.444986845736499504e-04,-2.315065055021733528e-03,-1.524791900741739203e+00,-5.402280151706134390e-03,1.869551508484889490e+00,-3.490882400598038955e-03,8.957443187550935548e-02,3.284019908740859472e-03,-1.940667857445034505e-02,1.736097139574345818e-02,-4.266811755547365859e-02,1.345450212027105713e-02,-2.274337790644427593e-02,4.217139223353742472e-01,-9.609411394030931142e-03,-1.105296178782972233e-01,7.657886594734071573e-02,-2.180060595074770347e-01,4.067694776264410561e-02,-6.629357808545734143e-02
3.900000000000000133e-01,1.265549625656718635e-02,7.768203737738846792e-04,-2.514709647986774436e-03,-1.524614451247314539e+00,-5.839933639665336601e-03,1.869688063156386804e+00,-3.721584661624489140e-03,9.381593974024558802e-02,3.176479350782973263e-03,-2.052735407431160661e-02,1.812997614634527868e-02,-4.486971499103498823e-02,1.385395721793241178e-02,-2.339235466138782707e-02,4.265005864247891076e-01,-1.191251147279020345e-02,-1.135979819558997073e-01,7.720805546413826714e-02,-2.222869437113027813e-01,3.919199092102078341e-02,-6.346183268720498316e-02
4.000000000000000222e-01,1.361505388399859330e-02,8.079501334358413570e-04,-2.725713646834940478e-03,-1.524429281649884782e+00,-6.299814475850236753e-03,1.869828535928068636e+00,-3.958631118480378935e-03,9.810268408539170315e-02,3.045498328524267467e-03,-2.167848129054714829e-02,1.890485149283370470e-02,-4.711331798149967498e-02,1.423790238321358433e-02,-2.401181959951665182e-02,4.307594145904837246e-01,-1.429701339304680768e-02,-1.166192703076228687e-01,7.775294394832239775e-02,-2.264062994449107524e-01,3.757517201311982857e-02,-6.039160812181998406e-02
4.100000000000000311e-01,1.461768296629114769e-02,8.376495383304182092e-04,-2.948379146011629974e-03,-1.524236337462332669e+00,-6.782334553036215019e-03,1.869972765129151782e+00,-4.201714769506276030e-03,1.024293334263945698e-01,2.890277717169530483e-03,-2.285956880178263359e-02,1.968475332075264594e-02,-4.939728541283695817e-02,1.460502554576306213e-02,-2.459940018190756583e-02,4.344798811453904341e-01,-1.675992175649672344e-02,-1.195893563835347673e-01,7.821332368294413306e-02,-2.303589912032368847e-01,3.582782392930301124e-02,-5.708539995054195959e-02
4.199999999999999845e-01,1.566375546740252436e-02,8.656723234048138357e-04,-3.183003120066797437e-03,-1.524035572647760794e+00,-7.287889099139545183e-03,1.870120576037073601e+00,-4.450505016924290527e-03,1.067904540241529365e-01,2.710048840876212034e-03,-2.407008411672569362e-02,2.046883583136226842e-02,-5.171992573487329409e-02,1.495402864773857921e-02,-2.515275017219837858e-02,4.376520629496971626e-01,-1.929814270043912761e-02,-1.225041534871348092e-01,7.858906548723285090e-02,-2.341400680648406119e-01,3.395141615304037019e-02,-5.354597277527482768e-02
4.299999999999999933e-01,1.675358852793817216e-02,8.917646931418713417e-04,-3.429877015021965889e-03,-1.523826949632413275e+00,-7.816856182164199154e-03,1.870271781024434254e+00,-4.704647943279811201e-03,1.111805159719064379e-01,2.504074441343163634e-03,-2.530945409474173041e-02,2.125625232565112738e-02,-5.407949883084937209e-02,1.528362900568482410e-02,-2.566955231606924542e-02,4.402666515870569119e-01,-2.190848712563751854e-02,-1.253596191761121026e-01,7.888011843462733319e-02,-2.377447684018243468e-01,3.194755392895894108e-02,-4.977635800824734003e-02
4.400000000000000022e-01,1.788744353440591475e-02,9.156656404422124692e-04,-3.689286344162278925e-03,-1.523610439310770115e+00,-8.369596234076865510e-03,1.870426179719512083e+00,-4.963766614561579242e-03,1.155938994006534271e-01,2.271649613621381722e-03,-2.657706541020372903e-02,2.204615598516836486e-02,-5.647421793304140819e-02,1.559256066345390303e-02,-2.614752099706645419e-02,4.423149648921408383e-01,-2.458767402355303833e-02,-1.281517596156787064e-01,7.908650949886786297e-02,-2.411685243820148594e-01,2.981797730340156327e-02,-4.577985137123506687e-02
4.500000000000000111e-01,1.906552525108993340e-02,9.371072746966432106e-04,-3.961510288688885849e-03,-1.523386021042854477e+00,-8.946451594059250806e-03,1.870583559180259758e+00,-5.227461409751014455e-03,1.200249007965498299e-01,2.012102708169529949e-03,-2.787226506011997174e-02,2.283770064895989868e-02,-5.890225158234801278e-02,1.587957573489555060e-02,-2.658440486607529032e-02,4.437889578171397842e-01,-2.733233389953453052e-02,-1.308766338800254614e-01,7.920834312878739791e-02,-2.444069662592623371e-01,2.756456003788897158e-02,-4.156001012652446591e-02
4.600000000000000200e-01,2.028798101563098616e-02,9.558151587062851430e-04,-4.246821303661700402e-03,-1.523153682643791251e+00,-9.547746071567655632e-03,1.870743694081669961e+00,-5.495310376523102405e-03,1.244677394236181345e-01,1.724796198212431506e-03,-2.919436091449840315e-02,2.363004158589879916e-02,-6.136172562970450273e-02,1.614344573504843811e-02,-2.697798944177128011e-02,4.446812326254892533e-01,-3.013901228845520391e-02,-1.335303581975043619e-01,7.924580075250561850e-02,-2.474559264479325171e-01,2.518930839599710370e-02,-3.712065004206577257e-02
4.700000000000000289e-01,2.155489999933195983e-02,9.715086540990115500e-04,-4.545484729657172165e-03,-1.522913420365669124e+00,-1.017378452960635699e-02,1.870906346916391350e+00,-5.766869612795657955e-03,1.289165638449838169e-01,1.409127511495933752e-03,-3.054262230886338469e-02,2.442233626170780061e-02,-6.385072527714714952e-02,1.638296289857014629e-02,-2.732609967940521911e-02,4.449850484017885410e-01,-3.300417335919113987e-02,-1.361091101352014943e-01,7.919914021179549901e-02,-2.503114433778939607e-01,2.269435980428061161e-02,-3.246584209352704198e-02
4.799999999999999822e-01,2.286631253313976819e-02,9.839012748818947232e-04,-4.857758410559242200e-03,-1.522665238871761639e+00,-1.082485248860088657e-02,1.871071268208457816e+00,-6.041673673797268856e-03,1.333654585357484101e-01,1.064529825568129306e-03,-3.191628067829736098e-02,2.521374509997990898e-02,-6.636729715631566051e-02,1.659694148414939119e-02,-2.762660250530537751e-02,4.446943298675766210e-01,-3.592420360424843778e-02,-1.386091327186329270e-01,7.906869512745634543e-02,-2.529697651265313540e-01,2.008198138799277555e-02,-2.759990890622196491e-02
4.899999999999999911e-01,2.422218950018512063e-02,9.927010487604838451e-04,-5.183892317895719137e-03,-1.522409151203170996e+00,-1.150121575123419851e-02,1.871238196739988702e+00,-6.319236004298081633e-03,1.378084505805092230e-01,6.904728257543721326e-04,-3.331453023233751920e-02,2.600343223651135210e-02,-6.890945144214710716e-02,1.678421906365334601e-02,-2.787740931451194309e-02,4.438036754933419870e-01,-3.889541561075978565e-02,-1.410267384823614967e-01,7.885487419659077679e-02,-2.554273528245481484e-01,1.735456838247076417e-02,-2.252742094014292817e-02
