t,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,ddq_0,ddq_1,ddq_2,ddq_3,ddq_4,ddq_5,ddq_6
1.000000000000000056e-01,-7.702304046802279161e-03,7.371389438741882127e-02,1.400193699414844194e-02,-5.017739088573038853e-01,-1.327975459252055818e-02,-7.436376238807218542e-03,-4.801588293756687241e-03,5.936484144681824365e-03,3.530651357328948650e-03,-5.368139047902024215e-05,-2.048652188552617381e-02,-7.622609080851751318e-03,-2.414867311258910368e-02,-1.378001756925886995e-03,1.312621699313709089e-01,-5.322529256770808237e-02,7.421692514315200717e-02,-1.600892355099508835e-01,-1.304483832572337632e-01,1.373155163383514288e-01,-9.171254030313753802e-02
1.100000000000000006e-01,-7.636170784323367822e-03,7.374642652706063506e-02,1.400521561451290031e-02,-5.019868910027218689e-01,-1.336268051145404062e-02,-7.670756853229931949e-03,-4.820090679878942172e-03,7.310609475381234408e-03,2.964375038072254113e-03,7.197627536500860075e-04,-2.212130146035775485e-02,-8.980108407342708710e-03,-2.270306448748273670e-02,-2.336058175754305438e-03,1.435265663225405719e-01,-6.006608154313635567e-02,8.043117777723990391e-02,-1.669256596300469908e-01,-1.409683965431544894e-01,1.519463505483159560e-01,-9.986199210716592556e-02
1.199999999999999956e-01,-7.555686750947683203e-03,7.377295028596364546e-02,1.401653528625031002e-02,-5.022165686293682541e-01,-1.345969906448511548e-02,-7.889935910605272440e-03,-4.848577384620237317e-03,8.806261192394674100e-03,2.328620703941248170e-03,1.554115616903797587e-03,-2.382620116276173289e-02,-1.044029482023425132e-02,-2.110697735391782459e-02,-3.374489375535507686e-03,1.555646883620201704e-01,-6.711957050795115676e-02,8.639747422693429268e-02,-1.741118961967447198e-01,-1.509837711159138229e-01,1.674077796277342600e-01,-1.077857847379774386e-01
1.300000000000000044e-01,-7.459648271234056195e-03,7.379276038232014667e-02,1.403649258030998867e-02,-5.024636602910503846e-01,-1.357181168995485326e-02,-8.092367443601311550e-03,-4.887840702654291589e-03,1.042109425976232503e-02,1.621301440478220210e-03,2.446862212243472532e-03,-2.560467752945112807e-02,-1.199806199238160655e-02,-1.935221037577159950e-02,-4.490987811886610996e-03,1.673601254136500571e-01,-7.437770920350891823e-02,9.210877141090356712e-02,-1.816395636544136383e-01,-1.604826136371180489e-01,1.836787357914837215e-01,-1.154737680442559644e-01
1.400000000000000133e-01,-7.346875935772846471e-03,7.380513107097433356e-02,1.406565856984422734e-02,-5.027289186814993815e-01,-1.369996817778195049e-02,-8.276424539339855002e-03,-4.938649349788255469e-03,1.215260100058954129e-02,8.404118174583040651e-04,3.395418393112773110e-03,-2.746010137598389050e-02,-1.364818752296133308e-02,-1.743077721350162063e-02,-5.683145668996117741e-03,1.788967629013198390e-01,-8.183225239665146977e-02,9.755828175584528583e-02,-1.894999007956120751e-01,-1.694536046682167674e-01,2.007372914759983640e-01,-1.229160397556416234e-01
1.499999999999999944e-01,-7.216216212496109374e-03,7.380931696787709773e-02,1.410457815151218430e-02,-5.030131297583275707e-01,-1.384506553761444443e-02,-8.440401531957242298e-03,-5.001747472827736997e-03,1.399811414634352311e-02,-1.597020226292464144e-05,4.397133445589578374e-03,-2.939575404491539048e-02,-1.538533873427673157e-02,-1.533491500152084179e-02,-6.948457393952494655e-03,1.901587999931511619e-01,-8.947476808442066110e-02,1.027394805710361569e-01,-1.976837757581456911e-01,-1.778860101358474000e-01,2.185606835591538677e-01,-1.301029565459070891e-01
1.600000000000000033e-01,-7.066543026616268000e-03,7.380455389321657900e-02,1.415376939307008697e-02,-5.033171118299168967e-01,-1.400794692551281424e-02,-8.582516278701657342e-03,-5.077853685334213218e-03,1.595481006131018592e-02,-9.496814366921271918e-04,5.449292753078116905e-03,-3.141482374579380316e-02,-1.720407858031604981e-02,-1.305709257927762865e-02,-8.284322340466287321e-03,2.011307669463118786e-01,-9.729664584605009214e-02,1.076461131805467042e-01,-2.061816953949963116e-01,-1.857696922151739760e-01,2.371253383948889737e-01,-1.370251448465375221e-01
1.700000000000000122e-01,-6.896759307458800309e-03,7.379005973238994542e-02,1.421372290796135175e-02,-5.036417146061873407e-01,-1.418940063025358328e-02,-8.700912517087155962e-03,-5.167660130356352584e-03,1.801971213872708907e-02,-1.962471742863022318e-03,6.549120531080014455e-03,-3.352040199068000853e-02,-1.909887166118932195e-02,-1.059001846802479739e-02,-9.688047519432023413e-03,2.117975420945280574e-01,-1.052891053340954119e-01,1.122722018057110138e-01,-2.149838150077493237e-01,-1.930951196205721865e-01,2.564068976366928321e-01,-1.436735113992674284e-01
1.799999999999999933e-01,-6.705798500490467440e-03,7.376503531396563784e-02,1.428490125759374063e-02,-5.039878182142116803e-01,-1.439015912028147534e-02,-8.793662300504934137e-03,-5.271831571189696496e-03,2.018969436493198502e-02,-3.056002360574396233e-03,7.693782629512032484e-03,-3.571548012877894668e-02,-2.106409033746656570e-02,-7.926648585519030510e-03,-1.115685045366372578e-02,2.221443684607326829e-01,-1.134432048964639228e-01,1.166120521906759133e-01,-2.240799484337889502e-01,-1.998533772935950359e-01,2.763802448233104725e-01,-1.500392535363808122e-01
1.900000000000000022e-01,-6.492626042881800147e-03,7.372866530377630845e-02,1.436773838196676520e-02,-5.043563321796848964e-01,-1.461089815227883427e-02,-8.858768509642178657e-03,-5.391004511193247910e-03,2.246148504769170801e-02,-4.231844342967746447e-03,8.880389399965181452e-03,-3.800294598367000287e-02,-2.309402093834242442e-02,-5.060193691166541691e-03,-1.268786213402662601e-02,2.321568699776708489e-01,-1.217498503209985816e-01,1.206602599640912293e-01,-2.334595784771768823e-01,-2.060361754787398414e-01,2.970195326992842166e-01,-1.561138691778376497e-01
2.000000000000000111e-01,-6.256240800982043430e-03,7.368011911426580740e-02,1.446263905928535896e-02,-5.047481943752942790e-01,-1.485223594226102103e-02,-8.894167436972688634e-03,-5.525786343662321236e-03,2.483167070470666815e-02,-5.491477075128583726e-03,1.010599862523373429e-02,-4.038558059652098964e-02,-2.518287005746014037e-02,-1.984126554405742787e-03,-1.427813007407945436e-02,2.418210672996878585e-01,-1.301998036941791892e-01,1.244117167302527666e-01,-2.431118676727897499e-01,-2.116358581781418724e-01,3.182982112422401144e-01,-1.618891665345678632e-01
2.099999999999999922e-01,-5.995676468125559280e-03,7.361855182820604970e-02,1.456997839516885676e-02,-5.051643699370662599e-01,-1.511473240004150217e-02,-8.897731441522394036e-03,-5.676754532727994532e-03,2.729670010812114758e-02,-6.836286881810003935e-03,1.136761850837580967e-02,-4.286605507856548758e-02,-2.732477093014229128e-02,1.307811160597197736e-03,-1.592462146023735162e-02,2.511233931893447902e-01,-1.387836923654187649e-01,1.278616158832610039e-01,-2.530256693729610595e-01,-2.166454109769248015e-01,3.401890563681411184e-01,-1.673572735075558593e-01
2.200000000000000011e-01,-5.710002921230946174e-03,7.354310513588646625e-02,1.469010134203624536e-02,-5.056058501497944224e-01,-1.539888842785040041e-02,-8.867271671030296787e-03,-5.844455826222863699e-03,2.985288848070684689e-02,-8.267565725291036588e-03,1.266221071850502124e-02,-4.544692757601281191e-02,-2.951378988569665004e-02,4.821602300572325195e-03,-1.762422639436249383e-02,2.600507074629443971e-01,-1.474920180083573173e-01,1.310054581380214744e-01,-2.631895391455496558e-01,-2.210584682315550609e-01,3.626641992850851981e-01,-1.725106467726336135e-01
2.300000000000000100e-01,-5.398327534698678203e-03,7.345290828487027746e-02,1.482332224922157903e-02,-5.060736513026984351e-01,-1.570514528382463068e-02,-8.800540848581173137e-03,-6.029405501421674848e-03,3.249642183923229233e-02,-9.786509994297237086e-03,1.398669349045137192e-02,-4.813064035044870015e-02,-3.174393286839028577e-02,8.562947925426452056e-03,-1.937376122559017824e-02,2.685903114795002988e-01,-1.563151657704845432e-01,1.338390567721775004e-01,-2.735917464720489245e-01,-2.248693196141727246e-01,3.856951564655898279e-01,-1.773420805412070089e-01
2.399999999999999911e-01,-5.059796450158425378e-03,7.334707904140315426e-02,1.496992444434298158e-02,-5.065688135164663208e-01,-1.603388401102428737e-02,-8.695236120700666760e-03,-6.232086644532714922e-03,3.522336148037596287e-02,-1.139421938482260491e-02,1.533794477537268192e-02,-5.091951697766864543e-02,-3.400915202062067266e-02,1.253726131321076728e-02,-2.116997196810230589e-02,2.767299621581545410e-01,-1.652434135023660988e-01,1.363585425733405687e-01,-2.842202867340581918e-01,-2.280729160064984551e-01,4.092528602067266874e-01,-1.818447149874539148e-01
2.500000000000000000e-01,-4.693595800664334371e-03,7.322472466255032508e-02,1.513015984641993480e-02,-5.070923995428988640e-01,-1.638542493256445534e-02,-8.549001963866542653e-03,-6.452949464782573898e-03,3.802964860439515815e-02,-1.309169587360506891e-02,1.671280543934226120e-02,-5.381575966776787345e-02,-3.630335232174903420e-02,1.674966227349948197e-02,-2.300953780146720515e-02,2.844578855095280523e-01,-1.742669410576923594e-01,1.385603684862615204e-01,-2.950628934761398425e-01,-2.306648747375574238e-01,4.333076897468897681e-01,-1.860120443328608097e-01
2.600000000000000089e-01,-4.298952887985383990e-03,7.308494287813346868e-02,1.530424861120409548e-02,-5.076454935383667433e-01,-1.676002721338628806e-02,-8.359433146324146691e-03,-6.692410643902739487e-03,4.091110907161984306e-02,-1.487984278492026496e-02,1.810808250688700910e-02,-5.682144670919117568e-02,-3.862039827600858427e-02,2.120497177458749091e-02,-2.488907465007437342e-02,2.917627896669903187e-01,-1.833758396553299141e-01,1.404413139548698619e-01,-3.061070509328222555e-01,-2.326414841600991379e-01,4.578295029074698208e-01,-1.898379245792952141e-01
2.700000000000000178e-01,-3.875137311687665113e-03,7.292682288152982362e-02,1.549237880915713822e-02,-5.082291998123413812e-01,-1.715788848912457726e-02,-8.124077742032831395e-03,-6.950852721791201880e-03,4.386345828670173974e-02,-1.675946395126844471e-02,1.952055244639974013e-02,-5.993853003932134160e-02,-4.095412064285131049e-02,2.590770688959476847e-02,-2.680513883810749926e-02,2.986338774043434396e-01,-1.925601212945170226e-01,1.419984889543990658e-01,-3.173400068072401714e-01,-2.339997075612418875e-01,4.827876682271842745e-01,-1.933165808821602494e-01
2.800000000000000266e-01,-3.421462048757207587e-03,7.274944632839443204e-02,1.569470613647961504e-02,-5.088446415522727140e-01,-1.757914456246408019e-02,-7.840440193541242664e-03,-7.228623519086472583e-03,4.688230620541870147e-02,-1.873126296844247057e-02,2.094696449430483859e-02,-6.316883294405886695e-02,-4.329832320305674470e-02,3.086207606624202099e-02,-2.875423081641551026e-02,3.050608581269462216e-01,-2.018097282143218874e-01,1.432293377091091724e-01,-3.287487852886570305e-01,-2.347371864035207589e-01,5.081510975563706678e-01,-1.964426145555276948e-01
2.899999999999999800e-01,-2.937284482563863076e-03,7.255188834235586082e-02,1.591135365956116918e-02,-5.094929595261192823e-01,-1.802386916730649991e-02,-7.505984420530964485e-03,-7.526035597354081494e-03,4.996316245870470463e-02,-2.079584254537443500e-02,2.238404401481127251e-02,-6.651404788871802254e-02,-4.564678955388880299e-02,3.607197472473012978e-02,-3.073279895756221222e-02,3.110339593238375389e-01,-2.111145423884595029e-01,1.441316420914178498e-01,-3.403202002958711780e-01,-2.348522428931754114e-01,5.338882790780915544e-01,-1.992110097015069026e-01
2.999999999999999889e-01,-2.422007380021672443e-03,7.233321852674068353e-02,1.614241159319402055e-02,-5.101753107638520301e-01,-1.849207380100735196e-02,-7.118136970712507505e-03,-7.843365757549059653e-03,5.310144158845712947e-02,-2.295370394907002287e-02,2.382849589204767693e-02,-6.997573448243038507e-02,-4.799328992656212017e-02,4.154098118782592608e-02,-3.273724341526035309e-02,3.165439374689757446e-01,-2.204643950465609847e-01,1.447035246985552970e-01,-3.520408689332933938e-01,-2.343438818731681528e-01,5.599673107225213720e-01,-2.016171394564796882e-01
3.099999999999999978e-01,-1.875079815855163791e-03,7.209250198137003018e-02,1.638793711285501872e-02,-5.108928672192782905e-01,-1.898370762487019969e-02,-6.674290209758071413e-03,-8.180854577378134443e-03,5.629246838955374865e-02,-2.520524654485092192e-02,2.527700795133661776e-02,-7.355531757811775706e-02,-5.033158801925294995e-02,4.727235294691692347e-02,-3.476392004432239669e-02,3.215820883602690250e-01,-2.298490762129785647e-01,1.449434516031654629e-01,-3.638972251462595509e-01,-2.332117920390875954e-01,5.863559339406908544e-01,-2.036567718472055977e-01
3.200000000000000067e-01,-1.295998042938320029e-03,7.182880032347831178e-02,1.664795420133359516e-02,-5.116468144135524199e-01,-1.949865743302079540e-02,-6.171805546867137338e-03,-8.538705988148109077e-03,5.953148335240466410e-02,-2.755076743203566797e-02,2.672625440633085575e-02,-7.725408550995631340e-02,-5.265544783887970981e-02,5.326902326745727723e-02,-3.680914437719477739e-02,3.261402568856534012e-01,-2.392583442542285388e-01,1.448502347745871943e-01,-3.758755335619540783e-01,-2.314563464767535605e-01,6.130215678033669180e-01,-2.053260752501883113e-01
3.300000000000000155e-01,-6.843063077291815233e-04,7.154117271179645521e-02,1.692245352994569893e-02,-5.124383500617541998e-01,-2.003674768971425157e-02,-5.608016692576267559e-03,-8.917086891645499905e-03,6.281364820025744922e-02,-2.999046117510120041e-02,2.817289932870343377e-02,-8.107318847012198737e-02,-5.495864054486444134e-02,5.953359813688492014e-02,-3.886919565307552643e-02,3.302108462060529548e-01,-2.486819354261783355e-01,1.444230341678667817e-01,-3.879619035021294460e-01,-2.290786025210025667e-01,6.399313433905039483e-01,-2.066216234480865444e-01
3.400000000000000244e-01,-3.959760988217660149e-05,7.122867687284728522e-02,1.721139237454420018e-02,-5.132686826839401029e-01,-2.059774063506202013e-02,-4.980232945359430730e-03,-9.316126817553654210e-03,6.613405151537594950e-02,-3.252441963027802307e-02,2.961360013705536046e-02,-8.501363702646290432e-02,-5.723495128808916976e-02,6.606835355774132168e-02,-4.094032089555694337e-02,3.337868263456618689e-01,-2.581095734121189311e-01,1.436613594778679004e-01,-4.001423031536398001e-01,-2.260803009357952309e-01,6.670521384364724859e-01,-2.075404002773485468e-01
3.500000000000000333e-01,6.384855948209262888e-04,7.089037012849748465e-02,1.751469456650015313e-02,-5.141390302020800718e-01,-2.118133645909572177e-02,-4.285742503567169237e-03,-9.735917621871608210e-03,6.948771444812121278e-02,-3.515263186744355117e-02,3.104501110168009920e-02,-8.907630078260764250e-02,-5.947818603826234007e-02,7.287523318837589581e-02,-4.301873903467796217e-02,3.368617421805868983e-01,-2.675309788428875679e-01,1.425650715561705972e-01,-4.124025738826455068e-01,-2.224638644164560197e-01,6.943506121960194566e-01,-2.080798038616586410e-01
3.599999999999999867e-01,1.350250749019954455e-03,7.052531042381582349e-02,1.783225047879677394e-02,-5.150506185243168833e-01,-2.178717354401833034e-02,-3.521815799205185726e-03,-1.017651322675824227e-02,7.286959650287588852e-02,-3.787498418709062120e-02,3.246378686180288048e-02,-9.326190718187439554e-02,-6.168217839292529370e-02,7.995584633326675850e-02,-4.510064506921940969e-02,3.394297208175104941e-01,-2.769358787902557184e-01,1.411343834887717474e-01,-4.247284446782086387e-01,-2.182323954155121204e-01,7.217932404957302372e-01,-2.082376504261909678e-01
3.699999999999999956e-01,2.095954606543579818e-03,7.013255735428655657e-02,1.816391704734424128e-02,-5.160046801179831721e-01,-2.241482877442587188e-02,-2.685708850062029640e-03,-1.063792940218311750e-02,7.627460139467184819e-02,-4.069126023205949655e-02,3.386658595189332571e-02,-9.757104045620319799e-02,-6.384079636134179503e-02,8.731146628463754000e-02,-4.718221426502567512e-02,3.414854783546499295e-01,-2.863140162248358767e-01,1.393698613329263369e-01,-4.371055467108631576e-01,-2.133896732942626440e-01,7.493463509355912100e-01,-2.080121776880826112e-01
3.800000000000000044e-01,2.875802704070101051e-03,6.971117319143453617e-02,1.850951782758886166e-02,-5.170024525728422748e-01,-2.306381791521413399e-02,-1.774666626653154111e-03,-1.112014358972275574e-02,7.969758297031059868e-02,-4.360114119363529828e-02,3.525007433363731846e-02,-1.020041407211879636e-01,-6.594794911654558445e-02,9.494302901669096628e-02,-4.925960638509577910e-02,3.430243260179307030e-01,-2.956551594298307828e-01,1.372724245117993569e-01,-4.495194279916346902e-01,-2.079401508028706769e-01,7.769761582051384341e-01,-2.074020478189627648e-01
3.900000000000000133e-01,3.689948892295943916e-03,6.926022390591843325e-02,1.886884308645561670e-02,-5.180451771560135033e-01,-2.373359605681910414e-02,-7.859264304561630610e-04,-1.162309476879903880e-02,8.313335118769313303e-02,-4.660420611152651243e-02,3.661092893013949412e-02,-1.065615032181402994e-01,-6.799759370884368714e-02,1.028511322334286215e-01,-5.132896994714326172e-02,3.440421756659201025e-01,-3.049491113620004801e-01,1.348433458659260009e-01,-4.619555681168840966e-01,-2.018889498924206771e-01,8.046487994785785913e-01,-2.064063499757946007e-01
4.000000000000000222e-01,4.538494927162186124e-03,6.877878018715784247e-02,1.924164992962993162e-02,-5.191340973600528930e-01,-2.442355812737108042e-02,2.832787201005881883e-04,-1.214668336561228190e-02,8.657667814701912323e-02,-4.969993226715331558e-02,3.794584115892174481e-02,-1.112432777039695786e-01,-6.998374173411800458e-02,1.110360347706696033e-01,-5.338644650429289623e-02,3.445355446577187397e-01,-3.141857189513100890e-01,1.320842513608080637e-01,-4.743993930842588802e-01,-1.952418568630447937e-01,8.323303698532180661e-01,-2.050246023967223219e-01
4.100000000000000311e-01,5.421490121625505837e-03,6.826591845856319618e-02,1.962766246414883453e-02,-5.202704574456780140e-01,-2.513303947127917132e-02,1.435716699444311573e-03,-1.269077120497886547e-02,9.002230416745771180e-02,-5.288769566959051344e-02,3.925152046027678698e-02,-1.160494679895161391e-01,-7.190046595030746834e-02,1.194976563525190771e-01,-5.542817494454802679e-02,3.445015600786588417e-01,-3.233548823307902942e-01,1.289971194503115037e-01,-4.868362901649715968e-01,-1.880053168528630636e-01,8.599869577955144839e-01,-2.032567540590471677e-01
4.199999999999999845e-01,6.338931058396737872e-03,6.772072188744619747e-02,2.002657199623808157e-02,-5.214555009806203234e-01,-2.586131649369366459e-02,2.674152883996860908e-03,-1.325518150523914522e-02,9.346494390284559861e-02,-5.616677163342552459e-02,4.052469781753437195e-02,-1.209799316268279079e-01,-7.374190683550602143e-02,1.282355777021893239e-01,-5.745029580463834051e-02,3.439379623193088986e-01,-3.324465639882419055e-01,1.255842800958568151e-01,-4.992516228175635229e-01,-1.801864276731316439e-01,8.875846805590870137e-01,-2.011031858968909403e-01
4.299999999999999933e-01,7.290761364004201550e-03,6.714228138869569873e-02,2.043803726429752748e-02,-5.226904693760927589e-01,-2.660760737023030315e-02,4.001346764199498196e-03,-1.383969891635733647e-02,9.689929248992532052e-02,-5.953633544770771391e-02,4.176212926579992574e-02,-1.260343797457189052e-01,-7.550227908116838305e-02,1.372490410067096767e-01,-5.944895559383447242e-02,3.428431080039549550e-01,-3.414507978315062808e-01,1.218484134417333331e-01,-5.116307456282723765e-01,-1.717929329956284779e-01,9.150897195390670369e-01,-1.985647115765516446e-01
4.400000000000000022e-01,8.276871544475110712e-03,6.652969662131190398e-02,2.086168470690144897e-02,-5.239766004223758156e-01,-2.737107282127541202e-02,5.420048562941870429e-03,-1.444406960129086467e-02,1.003200317226022598e-01,-6.299546313508441742e-02,4.296059938572925618e-02,-1.312123770398035960e-01,-7.717587801397754466e-02,1.465369507347160649e-01,-6.142031112329719711e-02,3.412159722653830274e-01,-3.503576981591308148e-01,1.177925481471980562e-01,-5.239590192630955157e-01,-1.628332148989437012e-01,9.424683555272571622e-01,-1.956425778279937688e-01
4.500000000000000111e-01,9.297098882862344163e-03,6.588207697690269538e-02,2.129710876564769664e-02,-5.253151268250084716e-01,-2.815081695012613960e-02,6.932995863935254022e-03,-1.506800136066243322e-02,1.037218362456700793e-01,-6.654313230013685077e-02,4.411692477891240860e-02,-1.365133419020472805e-01,-7.875708594000077611e-02,1.560978748061465915e-01,-6.336053383651808757e-02,3.390561503634642593e-01,-3.591574685283738244e-01,1.134200593763537435e-01,-5.362218254166268849e-01,-1.533162857809594604e-01,9.696870038327010111e-01,-1.923384643313601206e-01
4.600000000000000200e-01,1.035122739877853901e-02,6.519854255925496000e-02,2.174387222265466990e-02,-5.267072747430796564e-01,-2.894588814415806691e-02,8.542910253536373233e-03,-1.571116380072340793e-02,1.070993797614334803e-01,-7.017822306584967085e-02,4.522795752145022941e-02,-1.419365467097267464e-01,-8.024037840483300155e-02,1.659300461123239534e-01,-6.526581413639710727e-02,3.363638586457099455e-01,-3.678404105126059087e-01,1.087346664471346702e-01,-5.484045817427511960e-01,-1.432517796454331194e-01,9.967122492324063110e-01,-1.886544831578429449e-01
4.700000000000000289e-01,1.143898787003317340e-02,6.447822515410524258e-02,2.220150657247046966e-02,-5.281542623311198392e-01,-2.975528003814731717e-02,1.025249397951144559e-02,-1.637318854455250758e-02,1.104473412426411061e-01,-7.389951909706890532e-02,4.629058859232380863e-02,-1.474811182585454294e-01,-8.162033036351296067e-02,1.760313643845500819e-01,-6.713236570449969409e-02,3.331399348486392964e-01,-3.763969323402998057e-01,1.037404301410602414e-01,-5.604927567522923759e-01,-1.326499427712024559e-01,1.023510880717175109e+00,-1.845931777646950822e-01
4.799999999999999822e-01,1.256005791640336759e-02,6.372026918824598429e-02,2.266951242812608250e-02,-5.296572982860759948e-01,-3.057793253881602169e-02,1.206442663022633255e-02,-1.705366948638947083e-02,1.137604111451335498e-01,-7.770570870972606792e-02,4.730175127317248762e-02,-1.531460383454975316e-01,-8.289162225408108764e-02,1.863993984089880041e-01,-6.895642980803536048e-02,3.293858377394739412e-01,-3.848175574079291117e-01,9.844174967574467749e-02,-5.724718846627506741e-01,-1.215216237731354676e-01,1.050049925997702083e+00,-1.801575215446113432e-01
