t,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,ddq_0,ddq_1,ddq_2,ddq_3,ddq_4,ddq_5,ddq_6
1.199999999999999956e-01,1.363818850368221300e-04,3.669544323981954390e-04,-2.571637836855968084e-04,-1.527070614697083384e+00,-1.128013254836992846e-04,1.867628237025646509e+00,6.057500147779899813e-05,3.491009200101251320e-03,9.094083207977794042e-03,-6.227201368600925740e-03,1.999168203996325860e-03,-2.881172752369807067e-03,3.272386411802635786e-03,1.680578631483818641e-03,6.075553031822494843e-02,1.484232248640378615e-01,-9.674410230732810589e-02,3.371526457507537100e-02,-4.995436285022819556e-02,5.659712959842638780e-02,3.344547044941367786e-02
1.300000000000000044e-01,1.744241354955872528e-04,4.655051679129098771e-04,-3.243744448121529261e-04,-1.527048889414073685e+00,-1.441877225678447980e-04,1.867663877003606698e+00,7.912221951274570064e-05,4.126909563944659853e-03,1.063483992482606479e-02,-7.224926104248716868e-03,2.350670584858043088e-03,-3.403825435354707225e-03,3.864255103664726576e-03,2.035863936373040473e-03,6.643663753134276817e-02,1.596885852756208535e-01,-1.027411058477206290e-01,3.658452205673187740e-02,-5.458555980396712776e-02,6.178457927633609903e-02,3.764476301202672459e-02
1.400000000000000133e-01,2.191106303076695641e-04,5.800227212349089514e-04,-4.018561937442106935e-04,-1.527023505727021169e+00,-1.810331284926717296e-04,1.867705695811818556e+00,1.014355512600362969e-04,4.819974185221308216e-03,1.228703864151537394e-02,-8.280814394789840632e-03,2.730839378995670447e-03,-3.973065090237667615e-03,4.508226922005267867e-03,2.434128845197048446e-03,7.218741174815340722e-02,1.707090737780634082e-01,-1.083753947057873174e-01,3.944799912490765115e-02,-5.927109791356024310e-02,6.701670333442530381e-02,4.204053501936037135e-02
1.499999999999999944e-01,2.710163979799864314e-04,7.116090148909419780e-04,-4.901723900178119736e-04,-1.526994177315692314e+00,-2.238060639340789561e-04,1.867754216609740725e+00,1.279545302908212390e-04,5.570870467834696665e-03,1.404815459995461396e-02,-9.391197168132373041e-03,3.139600312149682174e-03,-4.589415281634431389e-03,5.204716916384757863e-03,2.877312138737778135e-03,7.800198348498274536e-02,1.814695323957164486e-01,-1.136386473571181499e-01,4.230239917049402609e-02,-6.400700115048908734e-02,7.228714842544151087e-02,4.662755120406032738e-02
1.600000000000000033e-01,3.307228459821813168e-04,8.613399709803534407e-04,-5.898492927634592375e-04,-1.526960618767670752e+00,-2.729800857622635343e-04,1.867809966388240372e+00,1.591378129904442301e-04,6.380206642504104853e-03,1.591551298494767175e-02,-1.055232405841882715e-02,3.576846072072505794e-03,-5.253359619957795150e-03,5.954076180276275665e-03,3.367299278218952030e-03,8.387438852836409664e-02,1.919551104645518536e-01,-1.185229281208737551e-01,4.514441176876157064e-02,-6.878925523122753072e-02,7.758947791800932525e-02,5.140038384186994963e-02
1.700000000000000122e-01,3.988171643723422213e-04,1.030264026246364810e-03,-7.013752672143675621e-04,-1.526922545909371820e+00,-3.290333856391851417e-04,1.867873475325993127e+00,1.954626358319265858e-04,7.248530847830111229e-03,1.788629208019511252e-02,-1.176036731029267077e-02,4.042436187332451580e-03,-5.965341394744506053e-03,6.756591055554178604e-03,3.905920508615753906e-03,8.979857362477550176e-02,2.021512811532854559e-01,-1.230206962651309716e-01,4.797071607598248077e-02,-7.361381079459530796e-02,8.291717937879398981e-02,5.635341835497013896e-02
1.799999999999999933e-01,4.758917205200923622e-04,1.219400679527749866e-03,-8.252000307062690165e-04,-1.526879676138098274e+00,-3.924483851094587479e-04,1.867945276138303523e+00,2.374242539670765040e-04,8.176330268758663644e-03,1.995752658779718219e-02,-1.301142577237831416e-02,4.536196940216011969e-03,-6.725763239809727685e-03,7.612482412277236932e-03,4.494949018815710962e-03,9.576840226960126046e-02,2.120438576394395314e-01,-1.271248147427106456e-01,5.077798425189621045e-02,-7.847658658946252141e-02,8.826367214792212035e-02,6.148085907784816423e-02
1.900000000000000022e-01,5.625434455052424898e-04,1.429739073208333676e-03,-9.617339390418609690e-04,-1.526831728754795670e+00,-4.637113275017083758e-04,1.868025903419101130e+00,2.855353617085554241e-04,9.164030333407412882e-03,2.212611110772084999e-02,-1.430152897623355318e-02,5.057921313969548222e-03,-7.534986830319220091e-03,8.521905004657645555e-03,5.136099160226455240e-03,1.017776605897512537e-01,2.216190089235256788e-01,-1.308285585482396041e-01,5.356288490457129792e-02,-8.337347267015744745e-02,9.362231499931028544e-02,6.677673517987478546e-02
2.000000000000000111e-01,6.593732127799381906e-04,1.662236610245776749e-03,-1.111347314056728916e-03,-1.526778425297162123e+00,-5.433118669606227472e-04,1.868115892976884407e+00,3.403254954981059163e-04,1.021199396916314464e-02,2.438880377353096207e-02,-1.562664129694101359e-02,5.607368974587249172e-03,-8.393332611843279042e-03,9.484946904022843739e-03,5.831024725367901784e-03,1.078200633142680914e-01,2.308632752649021347e-01,-1.341256226875602309e-01,5.632208655418467075e-02,-8.830033359693847950e-02,9.898641387746454079e-02,7.223490673862512090e-02
2.099999999999999922e-01,7.669852096923090654e-04,1.917817608322777180e-03,-1.274369813183708761e-03,-1.526719489872768731e+00,-6.317426549297934730e-04,1.868215781165379008e+00,4.023404199654983041e-04,1.132052091890117795e-02,2.674223004052181038e-02,-1.698266619142029671e-02,6.184266287316692035e-03,-9.301079561429531628e-03,1.050162900949192651e-02,6.581317287926442827e-03,1.138892598271623036e-01,2.397635832232430930e-01,-1.370101297509580540e-01,5.905226111220969465e-02,-9.325301163890603595e-02,1.043492297022283744e-01,7.784907095784746045e-02
2.200000000000000011e-01,8.859863024757571801e-04,2.197371992625000471e-03,-1.451089841770647135e-03,-1.526654649491837379e+00,-7.294989244052591275e-04,1.868326104209695027e+00,4.721414977023885573e-04,1.248984711811981438e-02,2.918288662222487742e-02,-1.836545051045693905e-02,6.788306368018796888e-03,-1.025846498070628714e-02,1.157190463700381866e-02,7.388504605685682763e-03,1.199788402966245476e-01,2.483072602899640824e-01,-1.394766370820544332e-01,6.175008737247986157e-02,-9.822732997674327171e-02,1.097039862328846038e-01,8.361276852385998715e-02
2.300000000000000100e-01,1.016985395317662050e-03,2.501754028708649304e-03,-1.641754008871818687e-03,-1.526583634399333977e+00,-8.370780722803017500e-04,1.868447397528770093e+00,5.503050433848504647e-04,1.372014413372441705e-02,3.170714557111797838e-02,-1.977078888036636062e-02,7.419149169482830430e-03,-1.126568432100174232e-02,1.269565918724688963e-02,8.254049087687370667e-03,1.260823418746835900e-01,2.564820490943612863e-01,-1.415201435345898595e-01,6.441225451057239204e-02,-1.032190959026941801e-01,1.150438779829520697e-01,8.951939009402848368e-02
2.399999999999999911e-01,1.160592784126388173e-03,2.831781096878026663e-03,-1.846566627185901310e-03,-1.526506178406020542e+00,-9.549792401011302813e-04,1.868580195054885928e+00,6.374216628940668899e-04,1.501151866513490349e-02,3.431125849920720061e-02,-2.119442815013407311e-02,8.076421602762100943e-03,-1.232289104043823857e-02,1.387270989295397855e-02,9.179346326910201720e-03,1.321932549613004104e-01,2.642761211696622037e-01,-1.431360958097140923e-01,6.703546558793854748e-02,-1.082241040152070177e-01,1.203620781769620535e-01,9.556218291087240080e-02
2.500000000000000000e-01,1.317419505624473075e-03,3.188232509449905050e-03,-2.065689257775255028e-03,-1.526422019218120596e+00,-1.083702893553438245e-03,1.868725028551058154e+00,7.340955780969216082e-04,1.636401210833126479e-02,3.699136093400837155e-02,-2.263207189980181305e-02,8.759717693559595370e-03,-1.343019649293569241e-02,1.510280564593846631e-02,1.016572369969081027e-02,1.383050295268196672e-01,2.716780902646302454e-01,-1.443203943667942246e-01,6.961644105719164144e-02,-1.132381394056906077e-01,1.256517467404540955e-01,1.017342575352289530e-01
2.600000000000000089e-01,1.488076682398332788e-03,3.571848372235346576e-03,-2.299240300157653211e-03,-1.526330898765243749e+00,-1.223750400997894189e-03,1.868882426927095164e+00,8.409439379588479896e-04,1.777760018338993969e-02,3.974347680531511995e-02,-2.407938500580228749e-02,9.468598773657410650e-03,-1.458766984903273577e-02,1.638562690415961559e-02,1.121443903304407408e-02,1.444110814866333969e-01,2.786770251868301851e-01,-1.450693989011563878e-01,7.215192226495385774e-02,-1.182569808348584994e-01,1.309060383143935136e-01,1.080285946918130846e-01
2.700000000000000178e-01,1.673174864543705218e-03,3.983328491523544478e-03,-2.547294628317644735e-03,-1.526232563526223274e+00,-1.375623611372828094e-03,1.869052915555128980e+00,9.585961166747244966e-04,1.925219262600173092e-02,4.256352305800122776e-02,-2.553199825887943197e-02,1.020259370734740920e-02,-1.579533804840854705e-02,1.772078567901776147e-02,1.232667934097222279e-02,1.505047991218526060e-01,2.852624621641421943e-01,-1.453799333825875617e-01,7.463867494865503160e-02,-1.232764038961608466e-01,1.361181102851855562e-01,1.144380522204077322e-01
2.800000000000000266e-01,1.873323368547171602e-03,4.423331327803448412e-03,-2.809883273142046306e-03,-1.526126764852511641e+00,-1.539824431779458509e-03,1.869237015585421435e+00,1.087692999511016834e-03,2.078763294340065654e-02,4.544731438597522655e-02,-2.698551303017395625e-02,1.096119915278447390e-02,-1.705318578396455495e-02,1.910782560299062460e-02,1.350355963078646651e-02,1.565795495397339088e-01,2.914244167115981887e-01,-1.452492906488400126e-01,7.707349272367278181e-02,-1.282921841638307026e-01,1.412811308214431683e-01,1.209553721258394693e-01
2.899999999999999800e-01,2.089129614051474931e-03,4.892472997409976800e-03,-3.086993151737871949e-03,-1.526013259288791835e+00,-1.716854405065664250e-03,1.869435243263247948e+00,1.228886257066252180e-03,2.238369823506967254e-02,4.839056808227881756e-02,-2.843550598099594401e-02,1.174387985814797850e-02,-1.836115551729899237e-02,2.054622207763393688e-02,1.474612178039257093e-02,1.626286851675534106e-01,2.971533949911235872e-01,-1.446752365488072622e-01,7.945320055720304919e-02,-1.333001003231043535e-01,1.463882869086559624e-01,1.275731877198039710e-01
2.999999999999999889e-01,2.321198459152164217e-03,5.391326323230505833e-03,-3.378566844048552786e-03,-1.525891808890450285e+00,-1.907214287720226725e-03,1.869648109247662005e+00,1.382837608662167150e-03,2.404009907852567088e-02,5.138890900019623537e-02,-2.987753381175767275e-02,1.255006899246047247e-02,-1.971914752538482529e-02,2.203538250188186859e-02,1.605533348742513300e-02,1.686455502735892398e-01,3.024404046522825018e-01,-1.436560136304644297e-01,8.177465822525462058e-02,-1.382959372802064490e-01,1.514327923729084646e-01,1.342840308475407585e-01
3.099999999999999978e-01,2.570131534879218846e-03,5.920419935555830404e-03,-3.684502417134839780e-03,-1.525762181537571260e+00,-2.111403628389478017e-03,1.869876117932946169e+00,1.550218075589221423e-03,2.575647948042348798e-02,5.443787462012932010e-02,-3.130713804548997808e-02,1.337916851087694349e-02,-2.112701997823628053e-02,2.357464658049269329e-02,1.743208729104383375e-02,1.746234875088316651e-01,3.072769651426530690e-01,-1.421903443691058255e-01,8.403476374916707403e-02,-1.432754892497243304e-01,1.564078958848074130e-01,1.410803391922786920e-01
3.200000000000000067e-01,2.836526579516688781e-03,6.480237424106274208e-03,-4.004653297446188719e-03,-1.525624151245106752e+00,-2.329920347323874170e-03,1.870119766773543635e+00,1.731707224936096523e-03,2.753241689315407900e-02,5.753292021687905766e-02,-3.271984984132626784e-02,1.423054955422195511e-02,-2.258458904732644351e-02,2.516328671239794618e-02,1.887719966713234318e-02,1.805558444630177006e-01,3.116551174770008648e-01,-1.402774339318471897e-01,8.623045680806404323e-02,-1.482345628170340379e-01,1.613068889347933910e-01,1.479544636503267174e-01
3.300000000000000155e-01,3.120976773416430858e-03,7.071216542209981734e-03,-4.338828191355987782e-03,-1.525477498468879478e+00,-2.563260317062270466e-03,1.870379545613275241e+00,1.927992404741785126e-03,2.936742229704742552e-02,6.066942412186929201e-02,-3.411119483329743546e-02,1.510355288251608724e-02,-2.409162904449458839e-02,2.680050845862545078e-02,2.039141019757221424e-02,1.864359802285607270e-01,3.155674334549722904e-01,-1.379169724748074977e-01,8.835872212366696621e-02,-1.531689799734762547e-01,1.661231137710448280e-01,1.548986757696144689e-01
3.400000000000000244e-01,3.424070074961794996e-03,7.693748464055025563e-03,-4.686791054192802203e-03,-1.525322010407083262e+00,-2.811916944655698958e-03,1.870655936019628429e+00,2.139767971212572922e-03,3.126094034822807233e-02,6.384269307474993438e-02,-3.547669798974861094e-02,1.599748934219747190e-02,-2.564787259105970330e-02,2.848545108937703546e-02,2.197538081418925343e-02,1.922572719659347562e-01,3.190070243175867071e-01,-1.351091369698282640e-01,9.041659281391314917e-02,-1.580745811220241048e-01,1.708499712912164847e-01,1.619051752444558567e-01
3.500000000000000333e-01,3.746388558338788199e-03,8.348177095881013227e-03,-5.048261107948529523e-03,-1.525157481296943507e+00,-3.076380755732663168e-03,1.870949410623913733e+00,2.367734508754279835e-03,3.321234959210423582e-02,6.704796765871996744e-02,-3.681188848865964147e-02,1.691164036670879042e-02,-2.725301081683390719e-02,3.021718820975744652e-02,2.362969511789777405e-02,1.980131214640594162e-01,3.219675488333832991e-01,-1.318545925580456857e-01,9.240115371184487447e-02,-1.629472280512213600e-01,1.754809288793045541e-01,1.689660974592591125e-01
3.599999999999999867e-01,4.088507753769184128e-03,9.034798441918262535e-03,-5.422912907800201548e-03,-1.524983712706206695e+00,-3.357138980702506145e-03,1.871260432468067281e+00,2.612598043573884782e-03,3.522096274240927444e-02,7.028042781382518034e-02,-3.811230460412606130e-02,1.784525851008487290e-02,-2.890669358870743069e-02,3.199472846356059275e-02,2.535485777349692424e-02,2.036969616892332913e-01,3.244432208056599043e-01,-1.281544934280802461e-01,9.430954464625990186e-02,-1.677828068752184598e-01,1.800095281789850787e-01,1.760735210738807177e-01
3.699999999999999956e-01,4.450995990861767761e-03,9.753860025826097818e-03,-5.810376457531724222e-03,-1.524800513819129844e+00,-3.654675143391021303e-03,1.871589454358878690e+00,2.875069251609612547e-03,3.728602702564820515e-02,7.353519842239916726e-02,-3.937349859923692380e-02,1.879756801314117973e-02,-3.060852976845565565e-02,3.381701631443638500e-02,2.715129398049803688e-02,2.093022633161630564e-01,3.264288159928231403e-01,-1.240104832170662030e-01,9.613896368064420161e-02,-1.725772309377746616e-01,1.844293927948378320e-01,1.832194756432901639e-01
3.800000000000000044e-01,4.834413745733975518e-03,1.050556036832111725e-02,-6.210237373897274649e-03,-1.524607701716648611e+00,-3.969468652398560823e-03,1.871936918230416858e+00,3.155862661549189291e-03,3.940672459073821243e-02,7.680735496074342361e-02,-4.059104162057223381e-02,1.976776540182858394e-02,-3.235808749939714929e-02,3.568293290367324094e-02,2.901934902028921459e-02,2.148225412346498886e-01,3.279196784344825533e-01,-1.194246949332077035e-01,9.788667030694087057e-02,-1.773264436781450959e-01,1.887342359129432490e-01,1.903959492641996154e-01
3.900000000000000133e-01,5.239312992554747903e-03,1.129004852162907024e-02,-6.622037099917470020e-03,-1.524405101650400995e+00,-4.301994395467695874e-03,1.872303254515409465e+00,3.455695853703959902e-03,4.158217298356742947e-02,8.009192921106811358e-02,-4.176052858952935404e-02,2.075502011728574264e-02,-3.415489452151176941e-02,3.759129698374872458e-02,3.095928787987090036e-02,2.202513610255071586e-01,3.289117261765100997e-01,-1.143997503990021869e-01,9.954998859074379314e-02,-1.820264214568154126e-01,1.929178678324234286e-01,1.975948962412995003e-01
4.000000000000000222e-01,5.666236560156457519e-03,1.210742366133206807e-02,-7.045273167052856257e-03,-1.524192547310295520e+00,-4.652722337142346787e-03,1.872688881526335614e+00,3.775288655503437028e-03,4.381142568613252686e-02,8.338391502765235552e-02,-4.287758308568326293e-02,2.175847517708659473e-02,-3.599843851460667737e-02,3.954086592671519906e-02,3.297129495232078294e-02,2.255823453993086036e-01,3.294014563889128278e-01,-1.089387592147402772e-01,1.011263102645456879e-01,-1.866731763391026033e-01,1.969742033995885711e-01,2.048082447657355032e-01
4.100000000000000311e-01,6.115717494359124498e-03,1.295773473612303953e-02,-7.479399506151359830e-03,-1.523969881085312394e+00,-5.022117119997239129e-03,1.873094204846971866e+00,4.115362334378212632e-03,4.609347271985114042e-02,8.667827415112408507e-02,-4.393786221738340408e-02,2.277724786714659111e-02,-3.788816746909996064e-02,4.153033680640560998e-02,3.505547381407419366e-02,2.308091805915953310e-01,3.293859498709779121e-01,-1.030453172423533847e-01,1.026130977657137566e-01,-1.912627588346854923e-01,2.008972693364552975e-01,2.120279045984688193e-01
4.199999999999999845e-01,6.588278426646946434e-03,1.384098017591813869e-02,-7.923826807017773921e-03,-1.523736954317235215e+00,-5.410637669711179133e-03,1.873519616735124016e+00,4.476638788800142189e-03,4.842724131258251130e-02,8.996994206470693145e-02,-4.493706147479208102e-02,2.381043046371876873e-02,-3.982349008397121498e-02,4.355834755336279729e-02,3.721184707903187755e-02,2.359256227082036361e-01,3.288628749387765837e-01,-9.672350461014139755e-02,1.040078872159116014e-01,-1.957912605911867610e-01,2.046812114555089657e-01,2.192457747511722399e-01
4.299999999999999933e-01,7.084430949831145227e-03,1.475710765871552851e-02,-8.377922926406228959e-03,-1.523493627547013674e+00,-5.818736804253994699e-03,1.873965495537267767e+00,4.859839738247425343e-03,5.081159662882563099e-02,9.325383388623600944e-02,-4.587091956058000214e-02,2.485709098487771246e-02,-4.180377619141063816e-02,4.562347818131369526e-02,3.944035632943374003e-02,2.409255040144197002e-01,3.278304906907431038e-01,-8.997788323938210597e-02,1.053082913387376057e-01,-2.002548170399781058e-01,2.083203017527046341e-01,2.264537511573301298e-01
4.400000000000000022e-01,7.604675001328595196e-03,1.570601393652723207e-02,-8.841013344187355696e-03,-1.523239770753469058e+00,-6.246860847451293081e-03,1.874432205115806216e+00,5.265685912861677725e-03,5.324534256250193498e-02,9.652485028970402003e-02,-4.673522319350146420e-02,2.591627397085769641e-02,-4.382835720767956633e-02,4.772425208393221707e-02,4.174086212336436397e-02,2.458027391617122193e-01,3.262876496476794230e-01,-8.281349389428527275e-02,1.065120023124027371e-01,-2.046496099924393075e-01,2.118089453708243974e-01,2.336437343262355859e-01
4.500000000000000111e-01,8.149498254678057968e-03,1.668754472064797392e-02,-9.312381667396531920e-03,-1.522975263584051220e+00,-6.695449247186747652e-03,1.874920094289640682e+00,5.694896243562588140e-03,5.572722259166745101e-02,9.977788345006707860e-02,-4.752581188009499108e-02,2.698700129257981459e-02,-4.589652660967920988e-02,4.985913740055499671e-02,4.411314407868243553e-02,2.505513313458513913e-01,3.242337997641733249e-01,-7.523585275721361709e-02,1.076167945543279048e-01,-2.089718701849551385e-01,2.151416874254483413e-01,2.408076369726141475e-01
4.600000000000000200e-01,8.719375519910685379e-03,1.770149462646220667e-02,-9.791270181819345525e-03,-1.522699995577375676e+00,-7.164934198496541659e-03,1.875429496288739228e+00,6.148187053382609367e-03,5.825592069443763510e-02,1.030078230050113369e-01,-4.823858264977159971e-02,2.806827298767194598e-02,-4.800754043670582560e-02,5.202654844943833956e-02,4.655690103309455263e-02,2.551653783902808059e-01,3.216689858090602261e-01,-6.725094753156285465e-02,1.086205274346013078e-01,-2.132178797709949891e-01,2.183132196859363106e-01,2.479373916146359602e-01
4.700000000000000289e-01,9.314768153382207289e-03,1.874760717792711001e-02,-1.027688045072571062e-02,-1.522413866377264391e+00,-7.655740271804965108e-03,1.875960728223365903e+00,6.626271250781905209e-03,6.083006232534658719e-02,1.062095620273623003e-01,-4.886949474858186260e-02,2.915906812325505873e-02,-5.016061781685535875e-02,5.422484722706878008e-02,4.907175128002094072e-02,2.596390787486757001e-01,3.185938501132023482e-01,-5.886523307514535119e-02,1.095211479152991135e-01,-2.173839747586764348e-01,2.213183871039720030e-01,2.550249581331291981e-01
4.799999999999999822e-01,9.936123477667764547e-03,1.982557487180670180e-02,-1.076837396031539787e-02,-1.522116785938027572e+00,-8.168284046545324500e-03,1.876514090568631277e+00,7.129857525698781243e-03,6.344821545130314988e-02,1.093780030018034755e-01,-4.941457428698323856e-02,3.025834568473970143e-02,-5.235494151752497632e-02,5.645234497196637696e-02,5.165723287982979667e-02,2.639667374206932093e-01,3.150096326835030713e-01,-5.008562656738202445e-02,1.103166931127400052e-01,-2.214665473922754479e-01,2.241521941823786945e-01,2.620623312848587294e-01
4.899999999999999911e-01,1.058387421211016977e-02,2.093503930166815824e-02,-1.126487281139164701e-02,-1.521808674720731780e+00,-8.702973750403261363e-03,1.877089866664992446e+00,7.659649549087933253e-03,6.610889164624525471e-02,1.125080637995646421e-01,-4.986991883696349076e-02,3.136504548984792029e-02,-5.458965851944284908e-02,5.870730379134814908e-02,5.431280404594501093e-02,2.681427717749999551e-01,3.109181706827239822e-01,-4.091950221406370769e-02,1.110052927798133721e-01,-2.254620484762069887e-01,2.268098111770840974e-01,2.690415481627935756e-01
