t,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,ddq_0,ddq_1,ddq_2,ddq_3,ddq_4,ddq_5,ddq_6
2.999999999999999889e-01,-1.547011908575744417e-03,-4.233335001817719115e-03,3.540992235940193782e-03,-1.538185970271735092e+00,-1.582197899215012984e-02,1.862304643562100903e+00,4.019513760103179782e-03,-9.947671227489058784e-03,-3.580461756775119020e-02,3.144298750500003348e-02,-1.074659958058696158e-01,-1.556301823460193301e-01,-5.251263137180596507e-02,4.309248260337571884e-02,1.339078499899956642e-02,-1.494596836778013527e-01,1.460872841848926962e-01,-6.689667580870719554e-01,-9.968584923454884006e-01,-3.499164486154584530e-01,3.220436198632622427e-01
3.099999999999999978e-01,-1.645662717051978984e-03,-4.598783403128834518e-03,3.862671863578394371e-03,-1.539294345534396147e+00,-1.742859121715529397e-02,1.861761849473465347e+00,4.466766546871044595e-03,-9.766584451818308490e-03,-3.727774462274661971e-02,3.288717884786512835e-02,-1.142355122676473322e-01,-1.657388151733117099e-01,-5.606327431539907813e-02,4.638068738371190630e-02,2.293435961378660626e-02,-1.450689966661111441e-01,1.426316016410548448e-01,-6.848398787434465396e-01,-1.024789815081533773e+00,-3.601689677907132792e-01,3.356110189229022378e-01
3.200000000000000067e-01,-1.742014710057234210e-03,-4.978733907550632679e-03,4.198608639002941213e-03,-1.540471199901805699e+00,-1.913767846392696800e-02,1.861183040710603809e+00,4.947581074315515921e-03,-9.486832292851660187e-03,-3.870407892713256109e-02,3.429321464603089786e-02,-1.211608401645000999e-01,-1.761243947621514427e-01,-5.971512172060992885e-02,4.980495849140821607e-02,3.312342006560856089e-02,-1.401027665213100404e-01,1.384544871343584838e-01,-7.001270550221476707e-01,-1.052245978867199838e+00,-3.701547934273199392e-01,3.492550683294118885e-01
3.300000000000000155e-01,-1.835049008236845939e-03,-5.372689977334274211e-03,4.548384770823470091e-03,-1.541718061994660216e+00,-2.095198625639697887e-02,1.860567218817240409e+00,5.463321656220420167e-03,-9.101974984397461638e-03,-4.007791548477040305e-02,3.565383172376949961e-02,-1.282360613799541083e-01,-1.867821138867563069e-01,-6.346543066277650358e-02,5.336600779747402434e-02,4.395476343318152623e-02,-1.345712244823456805e-01,1.335463487252924741e-01,-7.148166556829907980e-01,-1.079215890341190143e+00,-3.798587717990806745e-01,3.629648296288452425e-01
3.400000000000000244e-01,-1.923682513172894929e-03,-5.780098550697478077e-03,4.911509374291482891e-03,-1.543036400681300213e+00,-2.287421149498056194e-02,1.859913413519554082e+00,6.015359176993534916e-03,-8.605610325617216866e-03,-4.139365591627319069e-02,3.696167639164130853e-02,-1.354551446002379700e-01,-1.977070554124679969e-01,-6.731130802976839633e-02,5.706443744284385444e-02,5.542407945630585531e-02,-1.284854604606490980e-01,1.278986782954910362e-01,-7.288976740973414081e-01,-1.105688661877523238e+00,-3.892660217214511942e-01,3.767292965938134897e-01
3.500000000000000333e-01,-2.006768338410075056e-03,-6.200351150701489261e-03,5.287417620618039583e-03,-1.544427623977123742e+00,-2.490700136785286775e-02,1.859220684214169861e+00,6.605069991111645750e-03,-7.991384755410224638e-03,-4.264581697799797733e-02,3.820931536308926763e-02,-1.428119516070119333e-01,-2.088941943766127740e-01,-7.124971332439627991e-02,6.090073920069605934e-02,6.752595056970073228e-02,-1.218574093208550091e-01,1.215040670086395547e-01,-7.423597374598176479e-01,-1.131653616273638807e+00,-3.983619499000803366e-01,3.905374032383888694e-01
3.599999999999999867e-01,-2.083096351200155322e-03,-6.632785078614462579e-03,5.675469996207252801e-03,-1.545893078007376076e+00,-2.705295228326677973e-02,1.858488121427362083e+00,7.233834816588101575e-03,-7.253004419472752068e-03,-4.382903893868797529e-02,3.938924681914419967e-02,-1.503002436588689872e-01,-2.203384001158373295e-01,-7.527746161878233477e-02,6.487529391903895659e-02,8.025385333454712611e-02,-1.146998361324638727e-01,1.143562194687481604e-01,-7.551931153296785881e-01,-1.157100291357484378e+00,-4.071322659721501314e-01,4.043780318556025044e-01
3.699999999999999956e-01,-2.151393824822464811e-03,-7.076684690287137966e-03,6.074951673224471271e-03,-1.547434046034173560e+00,-2.931460882337364252e-02,1.857714848243968930e+00,7.903037623270077819e-03,-6.384246216046021022e-03,-4.493809380355113375e-02,4.049391160812426671e-02,-1.579136879548657946e-01,-2.320344384391046511e-01,-7.939122665754994035e-02,6.898837104376008555e-02,9.360016126874932951e-02,-1.070263204086595588e-01,1.064499665581630505e-01,-7.673887274939074077e-01,-1.182018444510721356e+00,-4.155629972266990380e-01,4.182400210717217570e-01
3.800000000000000044e-01,-2.210326201196719745e-03,-7.531282753964488319e-03,6.485071992779877642e-03,-1.549051747548539471e+00,-3.169446271999850490e-02,1.856900021704543047e+00,8.614064516767581253e-03,-5.378968806372425027e-03,-4.596789337573620876e-02,4.151570456704686829e-02,-1.656458641732608539e-01,-2.439769738454839465e-01,-8.358754410655609701e-02,7.324012822227793373e-02,1.075561490753259714e-01,-9.885123934963024883e-02,9.778127693916691121e-02,-7.789381511447115436e-01,-1.206398057105197763e+00,-4.236405029904773967e-01,4.321121739115058036e-01
3.900000000000000133e-01,-2.258497963365930367e-03,-7.995761887858054973e-03,6.904964061879524488e-03,-1.550747337428178607e+00,-3.419495185281319627e-02,1.856042834169302047e+00,9.368302618823536043e-03,-4.231123575885422511e-03,-4.691349714534073095e-02,4.244698595131270874e-02,-1.734902710785731772e-01,-2.561605717858642661e-01,-8.786281494375502987e-02,7.763061098787706060e-02,1.221119982667931980e-01,-9.018975010883439891e-02,8.834726720443081271e-02,-7.898336273648555172e-01,-1.230229338849874177e+00,-4.313514886662154213e-01,4.459832658686446183e-01
